date,river,observed_water_level,imputed_mean,imputed_lower_95,imputed_upper_95,method
2008-12-01,Mpanda,0.9261290322580648,0.9261290322580648,0.9261290322580648,0.9261290322580648,observed
2009-01-01,Mpanda,0.8893548387096775,0.8893548387096775,0.8893548387096775,0.8893548387096775,observed
2009-02-01,Mpanda,0.9182142857142858,0.9182142857142858,0.9182142857142858,0.9182142857142858,observed
2009-03-01,Mpanda,0.9906451612903228,0.9906451612903228,0.9906451612903228,0.9906451612903228,observed
2009-04-01,Mpanda,1.164,1.164,1.164,1.164,observed
2009-05-01,Mpanda,1.3270967741935482,1.3270967741935482,1.3270967741935482,1.3270967741935482,observed
2009-06-01,Mpanda,0.7490000000000001,0.7490000000000001,0.7490000000000001,0.7490000000000001,observed
2009-07-01,Mpanda,0.7216129032258066,0.7216129032258066,0.7216129032258066,0.7216129032258066,observed
2009-08-01,Mpanda,0.767741935483871,0.767741935483871,0.767741935483871,0.767741935483871,observed
2009-09-01,Mpanda,0.6056666666666666,0.6056666666666666,0.6056666666666666,0.6056666666666666,observed
2009-10-01,Mpanda,0.8077419354838711,0.8077419354838711,0.8077419354838711,0.8077419354838711,observed
2009-11-01,Mpanda,0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9133333333333332,observed
2009-12-01,Mpanda,0.9467741935483872,0.9467741935483872,0.9467741935483872,0.9467741935483872,observed
2010-01-01,Mpanda,0.9561290322580648,0.9561290322580648,0.9561290322580648,0.9561290322580648,observed
2010-02-01,Mpanda,1.0314285714285714,1.0314285714285714,1.0314285714285714,1.0314285714285714,observed
2010-03-01,Mpanda,0.9958064516129032,0.9958064516129032,0.9958064516129032,0.9958064516129032,observed
2010-04-01,Mpanda,1.0843333333333334,1.0843333333333334,1.0843333333333334,1.0843333333333334,observed
2010-05-01,Mpanda,0.7893548387096776,0.7893548387096776,0.7893548387096776,0.7893548387096776,observed
2010-06-01,Mpanda,0.656,0.656,0.656,0.656,observed
2010-07-01,Mpanda,0.5693548387096776,0.5693548387096776,0.5693548387096776,0.5693548387096776,observed
2010-08-01,Mpanda,0.6500000000000002,0.6500000000000002,0.6500000000000002,0.6500000000000002,observed
2010-09-01,Mpanda,0.7050000000000001,0.7050000000000001,0.7050000000000001,0.7050000000000001,observed
2010-10-01,Mpanda,0.7293548387096777,0.7293548387096777,0.7293548387096777,0.7293548387096777,observed
2010-11-01,Mpanda,0.8636666666666667,0.8636666666666667,0.8636666666666667,0.8636666666666667,observed
2010-12-01,Mpanda,0.8309677419354838,0.8309677419354838,0.8309677419354838,0.8309677419354838,observed
2011-01-01,Mpanda,1.1612903225806457,1.1612903225806457,1.1612903225806457,1.1612903225806457,observed
2011-02-01,Mpanda,0.8392857142857145,0.8392857142857145,0.8392857142857145,0.8392857142857145,observed
2011-03-01,Mpanda,0.9338709677419356,0.9338709677419356,0.9338709677419356,0.9338709677419356,observed
2011-04-01,Mpanda,0.8953333333333334,0.8953333333333334,0.8953333333333334,0.8953333333333334,observed
2011-05-01,Mpanda,0.8209677419354842,0.8209677419354842,0.8209677419354842,0.8209677419354842,observed
2011-06-01,Mpanda,0.7873333333333333,0.7873333333333333,0.7873333333333333,0.7873333333333333,observed
2011-07-01,Mpanda,0.6993548387096774,0.6993548387096774,0.6993548387096774,0.6993548387096774,observed
2011-08-01,Mpanda,0.7106451612903227,0.7106451612903227,0.7106451612903227,0.7106451612903227,observed
2011-09-01,Mpanda,0.7358620689655173,0.7358620689655173,0.7358620689655173,0.7358620689655173,observed
2011-10-01,Mpanda,0.774516129032258,0.774516129032258,0.774516129032258,0.774516129032258,observed
2011-11-01,Mpanda,1.0053333333333334,1.0053333333333334,1.0053333333333334,1.0053333333333334,observed
2011-12-01,Mpanda,1.278333333333333,1.278333333333333,1.278333333333333,1.278333333333333,observed
2012-01-01,Mpanda,1.3754838709677415,1.3754838709677415,1.3754838709677415,1.3754838709677415,observed
2012-02-01,Mpanda,0.8213793103448275,0.8213793103448275,0.8213793103448275,0.8213793103448275,observed
2012-03-01,Mpanda,0.8793548387096771,0.8793548387096771,0.8793548387096771,0.8793548387096771,observed
2012-04-01,Mpanda,1.0616666666666663,1.0616666666666663,1.0616666666666663,1.0616666666666663,observed
2012-05-01,Mpanda,1.0570967741935482,1.0570967741935482,1.0570967741935482,1.0570967741935482,observed
2012-06-01,Mpanda,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,observed
2012-07-01,Mpanda,0.6561290322580646,0.6561290322580646,0.6561290322580646,0.6561290322580646,observed
2012-08-01,Mpanda,0.8019354838709677,0.8019354838709677,0.8019354838709677,0.8019354838709677,observed
2012-09-01,Mpanda,0.9143333333333332,0.9143333333333332,0.9143333333333332,0.9143333333333332,observed
2012-10-01,Mpanda,0.921290322580645,0.921290322580645,0.921290322580645,0.921290322580645,observed
2012-11-01,Mpanda,0.9923333333333332,0.9923333333333332,0.9923333333333332,0.9923333333333332,observed
2012-12-01,Mpanda,1.2664516129032255,1.2664516129032255,1.2664516129032255,1.2664516129032255,observed
2013-01-01,Mpanda,1.3258064516129031,1.3258064516129031,1.3258064516129031,1.3258064516129031,observed
2013-02-01,Mpanda,1.0028571428571431,1.0028571428571431,1.0028571428571431,1.0028571428571431,observed
2013-03-01,Mpanda,1.1700000000000004,1.1700000000000004,1.1700000000000004,1.1700000000000004,observed
2013-04-01,Mpanda,1.7566666666666668,1.7566666666666668,1.7566666666666668,1.7566666666666668,observed
2013-05-01,Mpanda,1.4429032258064516,1.4429032258064516,1.4429032258064516,1.4429032258064516,observed
2013-06-01,Mpanda,1.2043333333333337,1.2043333333333337,1.2043333333333337,1.2043333333333337,observed
2013-07-01,Mpanda,1.0951612903225805,1.0951612903225805,1.0951612903225805,1.0951612903225805,observed
2013-08-01,Mpanda,1.1112903225806452,1.1112903225806452,1.1112903225806452,1.1112903225806452,observed
2013-09-01,Mpanda,1.1416666666666666,1.1416666666666666,1.1416666666666666,1.1416666666666666,observed
2013-10-01,Mpanda,1.1374193548387097,1.1374193548387097,1.1374193548387097,1.1374193548387097,observed
2013-11-01,Mpanda,1.5196666666666667,1.5196666666666667,1.5196666666666667,1.5196666666666667,observed
2013-12-01,Mpanda,1.6003225806451613,1.6003225806451613,1.6003225806451613,1.6003225806451613,observed
2014-01-01,Mpanda,1.5006451612903224,1.5006451612903224,1.5006451612903224,1.5006451612903224,observed
2014-02-01,Mpanda,1.2596428571428573,1.2596428571428573,1.2596428571428573,1.2596428571428573,observed
2014-03-01,Mpanda,1.4799999999999998,1.4799999999999998,1.4799999999999998,1.4799999999999998,observed
2014-04-01,Mpanda,1.4303333333333337,1.4303333333333337,1.4303333333333337,1.4303333333333337,observed
2014-05-01,Mpanda,1.2183870967741932,1.2183870967741932,1.2183870967741932,1.2183870967741932,observed
2014-06-01,Mpanda,1.1880000000000002,1.1880000000000002,1.1880000000000002,1.1880000000000002,observed
2014-07-01,Mpanda,1.1503225806451611,1.1503225806451611,1.1503225806451611,1.1503225806451611,observed
2014-08-01,Mpanda,1.1548387096774193,1.1548387096774193,1.1548387096774193,1.1548387096774193,observed
2014-09-01,Mpanda,1.1883333333333332,1.1883333333333332,1.1883333333333332,1.1883333333333332,observed
2014-10-01,Mpanda,1.340322580645162,1.340322580645162,1.340322580645162,1.340322580645162,observed
2014-11-01,Mpanda,1.2959999999999998,1.2959999999999998,1.2959999999999998,1.2959999999999998,observed
2014-12-01,Mpanda,1.3361290322580643,1.3361290322580643,1.3361290322580643,1.3361290322580643,observed
2015-01-01,Mpanda,1.389677419354839,1.389677419354839,1.389677419354839,1.389677419354839,observed
2015-02-01,Mpanda,1.4621428571428567,1.4621428571428567,1.4621428571428567,1.4621428571428567,observed
2015-03-01,Mpanda,1.4316129032258065,1.4316129032258065,1.4316129032258065,1.4316129032258065,observed
2015-04-01,Mpanda,1.530333333333333,1.530333333333333,1.530333333333333,1.530333333333333,observed
2015-05-01,Mpanda,1.5048387096774198,1.5048387096774198,1.5048387096774198,1.5048387096774198,observed
2015-06-01,Mpanda,1.336666666666667,1.336666666666667,1.336666666666667,1.336666666666667,observed
2015-07-01,Mpanda,1.1616129032258058,1.1616129032258058,1.1616129032258058,1.1616129032258058,observed
2015-08-01,Mpanda,1.1425806451612903,1.1425806451612903,1.1425806451612903,1.1425806451612903,observed
2015-09-01,Mpanda,1.1679999999999997,1.1679999999999997,1.1679999999999997,1.1679999999999997,observed
2015-10-01,Mpanda,1.3706451612903223,1.3706451612903223,1.3706451612903223,1.3706451612903223,observed
2015-11-01,Mpanda,1.4236666666666664,1.4236666666666664,1.4236666666666664,1.4236666666666664,observed
2015-12-01,Mpanda,1.574838709677419,1.574838709677419,1.574838709677419,1.574838709677419,observed
2016-01-01,Mpanda,1.451290322580645,1.451290322580645,1.451290322580645,1.451290322580645,observed
2016-02-01,Mpanda,1.4706896551724136,1.4706896551724136,1.4706896551724136,1.4706896551724136,observed
2016-03-01,Mpanda,1.425483870967742,1.425483870967742,1.425483870967742,1.425483870967742,observed
2016-04-01,Mpanda,1.4673333333333332,1.4673333333333332,1.4673333333333332,1.4673333333333332,observed
2016-05-01,Mpanda,1.4325806451612904,1.4325806451612904,1.4325806451612904,1.4325806451612904,observed
2016-06-01,Mpanda,1.3550000000000004,1.3550000000000004,1.3550000000000004,1.3550000000000004,observed
2016-07-01,Mpanda,1.2939999999999998,1.2939999999999998,1.2939999999999998,1.2939999999999998,observed
2016-08-01,Mpanda,1.273870967741935,1.273870967741935,1.273870967741935,1.273870967741935,observed
2016-09-01,Mpanda,1.3633333333333333,1.3633333333333333,1.3633333333333333,1.3633333333333333,observed
2016-10-01,Mpanda,1.434516129032258,1.434516129032258,1.434516129032258,1.434516129032258,observed
2016-11-01,Mpanda,1.3496666666666668,1.3496666666666668,1.3496666666666668,1.3496666666666668,observed
2016-12-01,Mpanda,1.311935483870968,1.311935483870968,1.311935483870968,1.311935483870968,observed
2017-01-01,Mpanda,1.4003225806451611,1.4003225806451611,1.4003225806451611,1.4003225806451611,observed
2017-02-01,Mpanda,1.4260714285714289,1.4260714285714289,1.4260714285714289,1.4260714285714289,observed
2017-03-01,Mpanda,1.4361290322580644,1.4361290322580644,1.4361290322580644,1.4361290322580644,observed
2017-04-01,Mpanda,1.435333333333333,1.435333333333333,1.435333333333333,1.435333333333333,observed
2017-05-01,Mpanda,1.4109677419354838,1.4109677419354838,1.4109677419354838,1.4109677419354838,observed
2017-06-01,Mpanda,1.331666666666667,1.331666666666667,1.331666666666667,1.331666666666667,observed
2017-07-01,Mpanda,1.2822580645161292,1.2822580645161292,1.2822580645161292,1.2822580645161292,observed
2017-08-01,Mpanda,1.3787096774193552,1.3787096774193552,1.3787096774193552,1.3787096774193552,observed
2017-09-01,Mpanda,1.442666666666667,1.442666666666667,1.442666666666667,1.442666666666667,observed
2017-10-01,Mpanda,1.3738709677419356,1.3738709677419356,1.3738709677419356,1.3738709677419356,observed
2017-11-01,Mpanda,1.542,1.542,1.542,1.542,observed
2017-12-01,Mpanda,1.476129032258065,1.476129032258065,1.476129032258065,1.476129032258065,observed
2018-01-01,Mpanda,1.4793548387096775,1.4793548387096775,1.4793548387096775,1.4793548387096775,observed
2018-02-01,Mpanda,1.5010714285714286,1.5010714285714286,1.5010714285714286,1.5010714285714286,observed
2018-03-01,Mpanda,1.5748387096774192,1.5748387096774192,1.5748387096774192,1.5748387096774192,observed
2018-04-01,Mpanda,1.7079999999999995,1.7079999999999995,1.7079999999999995,1.7079999999999995,observed
2018-05-01,Mpanda,1.4648387096774191,1.4648387096774191,1.4648387096774191,1.4648387096774191,observed
2018-06-01,Mpanda,1.349666666666667,1.349666666666667,1.349666666666667,1.349666666666667,observed
2018-07-01,Mpanda,1.4264516129032256,1.4264516129032256,1.4264516129032256,1.4264516129032256,observed
2018-08-01,Mpanda,1.4987096774193545,1.4987096774193545,1.4987096774193545,1.4987096774193545,observed
2018-09-01,Mpanda,1.4256666666666666,1.4256666666666666,1.4256666666666666,1.4256666666666666,observed
2018-10-01,Mpanda,1.562258064516129,1.562258064516129,1.562258064516129,1.562258064516129,observed
2018-11-01,Mpanda,1.5563333333333331,1.5563333333333331,1.5563333333333331,1.5563333333333331,observed
2018-12-01,Mpanda,1.5903225806451613,1.5903225806451613,1.5903225806451613,1.5903225806451613,observed
2019-01-01,Mpanda,1.6041935483870966,1.6041935483870966,1.6041935483870966,1.6041935483870966,observed
2019-02-01,Mpanda,1.5035714285714283,1.5035714285714283,1.5035714285714283,1.5035714285714283,observed
2019-03-01,Mpanda,1.503548387096774,1.503548387096774,1.503548387096774,1.503548387096774,observed
2019-04-01,Mpanda,,1.5606268644332886,1.5095742613077163,1.6183536767959594,XGBoost_bootstrap_ensemble
2019-05-01,Mpanda,1.5751612903225811,1.5751612903225811,1.5751612903225811,1.5751612903225811,observed
2019-06-01,Mpanda,1.461,1.461,1.461,1.461,observed
2019-07-01,Mpanda,1.4454838709677418,1.4454838709677418,1.4454838709677418,1.4454838709677418,observed
2019-08-01,Mpanda,1.4329032258064516,1.4329032258064516,1.4329032258064516,1.4329032258064516,observed
2019-09-01,Mpanda,1.5586666666666666,1.5586666666666666,1.5586666666666666,1.5586666666666666,observed
2019-10-01,Mpanda,1.6709677419354831,1.6709677419354831,1.6709677419354831,1.6709677419354831,observed
2019-11-01,Mpanda,1.650666666666667,1.650666666666667,1.650666666666667,1.650666666666667,observed
2019-12-01,Mpanda,1.6854838709677418,1.6854838709677418,1.6854838709677418,1.6854838709677418,observed
